trophospecies_id,n_lumped,sp_name,guild,family,sp_id,web_id,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
48,1,Nothrus silvestris,Oribatida,Nothridae,335,AEW11,8,8,3.458333333333333,2.0,1.75,4.454545454545454,2.855742296918767,1.6221510649796231,25.41752822341058
50,5,Oppiella nova;Oppiella subpectinata;Oppiella fallax;Suctobelba trigona;Suctobelbella spp.,Oribatida,Oppiidae;Suctobelbidae,338;339;510;624;625,AEW11,8,3,3.458333333333333,2.0,1.5555555555555556,4.454545454545454,2.855742296918767,1.6221510649796231,25.41752822341058
52,3,Phthiracarus compressus;Phthiracarus longulus;Phthiracarus laevigatus,Oribatida,Phthiracaridae,348;351;515,AEW11,3,8,2.75,2.0,1.75,14.0,2.855742296918767,1.6221510649796231,25.41752822341058
54,2,Platynothrus peltifer;Liacarus coracinus,Oribatida,Camisiidae;Liacaridae,353;614,AEW11,1,8,2.0,1.0,1.75,98.0,2.855742296918767,1.6221510649796231,25.41752822341058
57,2,Polydesmidae;Chordeumatidae juv {s},Diplopoda,Polydesmidae;Chordeumatidae,396;755,AEW11,4,14,2.8333333333333335,2.0,2.0416666666666665,9.8,2.555555555555556,1.4189974457215835,39.199999999999996
58,1,plants,Basal,Plants,401,AEW11,0,5,1.0,0.0,0.8166666666666667,0.0,2.1440737121317883,0.8594569260316229,23.742702169625247
59,1,roots,Basal,Roots,402,AEW11,0,9,1.0,0.0,0.620253164556962,0.0,2.1440737121317883,0.8594569260316229,23.742702169625247
60,1,root exudates,Basal,Roots,403,AEW11,0,6,1.0,0.0,0.5903614457831325,0.0,2.1440737121317883,0.8594569260316229,23.742702169625247
61,1,mykorrhiza,Basal,Fungi,404,AEW11,2,26,2.0,1.0,0.7538461538461538,49.0,2.1440737121317883,0.8594569260316229,23.742702169625247
62,1,saphrophytes,Basal,Fungi,405,AEW11,1,26,2.0,1.0,0.7538461538461538,98.0,2.1440737121317883,0.8594569260316229,23.742702169625247
63,1,bacterivor nematodes,Basal,Nematoda,406,AEW11,1,28,3.0,2.0,1.065217391304348,19.6,2.1440737121317883,0.8594569260316229,23.742702169625247
64,1,fungivor nematodes,Basal,Nematoda,407,AEW11,2,28,3.0,2.0,1.065217391304348,12.25,2.1440737121317883,0.8594569260316229,23.742702169625247
65,1,root feeding nematodes,Basal,Nematoda,408,AEW11,2,28,2.0,1.0,1.065217391304348,49.0,2.1440737121317883,0.8594569260316229,23.742702169625247
66,1,predatious nematodes,Basal,Nematoda,409,AEW11,6,28,3.6315789473684212,2.0,1.0769230769230769,4.666666666666667,2.1440737121317883,0.8594569260316229,23.742702169625247
67,1,omniv. Nematodes,Basal,Nematoda,410,AEW11,14,28,3.2413793103448274,1.0,1.0769230769230769,7.538461538461538,2.1440737121317883,0.8594569260316229,23.742702169625247
68,1,bacteria,Basal,Bacteria,411,AEW11,2,12,2.0,1.0,0.7538461538461538,49.0,2.1440737121317883,0.8594569260316229,23.742702169625247
69,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414,AEW11,1,6,3.0,2.0,0.7313432835820896,19.6,2.1440737121317883,0.8594569260316229,23.742702169625247
72,1,algae,Basal,Algae,415,AEW11,0,8,1.0,0.0,0.8032786885245902,0.0,2.1440737121317883,0.8594569260316229,23.742702169625247
73,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416,AEW11,7,9,2.9,2.0,1.180722891566265,10.88888888888889,2.9,1.180722891566265,10.88888888888889
74,1,dead organic matter detritus,Basal detritus,detritus,417,AEW11,0,17,1.0,0.0,0.6490066225165563,0.0,1.0,0.8245033112582781,0.0
75,1,litter detritus,Basal detritus,detritus,442,AEW11,0,11,1.0,0.0,1.0,0.0,1.0,0.8245033112582781,0.0
76,1,Erigonella hiemalis (ad),Araneae,Linyphiidae,466,AEW11,30,19,3.9763313609467454,7.0,2.3902439024390243,0.49746192893401014,3.969544032812659,2.201693072602891,0.5177524429395918
77,1,Macrargus rufus (ad),Araneae,Linyphiidae,473,AEW11,29,10,3.958333333333333,3.0,1.180722891566265,0.5975609756097561,3.969544032812659,2.201693072602891,0.5177524429395918
78,1,Julidae spec,Diplopoda,Julidae,486,AEW11,4,8,2.8333333333333335,2.0,1.1264367816091954,9.8,2.555555555555556,1.4189974457215835,39.199999999999996
79,1,Damaeobelba minutissima,Oribatida,Damaeidae,501,AEW11,3,3,2.75,2.0,1.5555555555555556,14.0,2.855742296918767,1.6221510649796231,25.41752822341058
80,1,Nanhermannia elegantula,Oribatida,Nanhermanniidae,508,AEW11,3,7,2.75,2.0,1.719298245614035,14.0,2.855742296918767,1.6221510649796231,25.41752822341058
83,1,Troxochrus nasutus (ad),Araneae,Linyphiidae,581,AEW11,28,24,3.9539473684210527,7.0,2.7222222222222223,0.49246231155778897,3.969544032812659,2.201693072602891,0.5177524429395918
84,1,Monocephalus fuscipes (ad),Araneae,Linyphiidae,588,AEW11,29,22,3.9751552795031055,7.0,2.5789473684210527,0.494949494949495,3.969544032812659,2.201693072602891,0.5177524429395918
85,1,Lithobius aeruginosus juv,Chilopoda,Lithobiidae,593,AEW11,64,27,3.9025974025974026,6.0,2.8,0.6533333333333333,3.927347746242586,1.536223494701094,0.6443229577071801
86,1,Cymberemaeus cymba,Oribatida,Cymberemaeidae,608,AEW11,5,8,2.7142857142857144,2.0,1.75,10.88888888888889,2.855742296918767,1.6221510649796231,25.41752822341058
87,2,Fuscozetes setosus;Sphaerozetes piriformes,Oribatida,Ceratozetidae,611;623,AEW11,2,8,3.0,2.0,1.75,12.25,2.855742296918767,1.6221510649796231,25.41752822341058
89,1,Phthiracarus crenophilus ?,Oribatida,Phthiracaridae,617,AEW11,3,4,2.75,2.0,1.6065573770491803,14.0,2.855742296918767,1.6221510649796231,25.41752822341058
90,1,Quadroppia hammerae,Oribatida,Quadroppiidae,622,AEW11,3,2,2.75,2.0,1.5806451612903225,14.0,2.855742296918767,1.6221510649796231,25.41752822341058
94,1,Tectocepheus velatus velatus,Oribatida,Tectocepheidae,626,AEW11,1,3,2.0,1.0,1.5555555555555556,98.0,2.855742296918767,1.6221510649796231,25.41752822341058
95,1,Pterostichus sp.,Coleoptera,Carabidae,631,AEW11,31,7,4.0,3.0,0.7903225806451613,0.6012269938650306,3.682429595230732,10.580895876916246,6.064278297720334
96,1,Lysigamasus cf arcuatus (ad),Mesostigmata,Pergamasinae,653,AEW11,28,26,3.8604651162790695,2.0,2.1777777777777776,2.0,3.724405554527312,1.9486974708097389,3.005778954468251
97,1,Lysigamasus minorleitneriae (ad),Mesostigmata,Pergamasinae,655,AEW11,23,27,3.8217821782178216,2.0,1.96,2.227272727272727,3.724405554527312,1.9486974708097389,3.005778954468251
98,1,Pachylaelaps cf vexillifer (ad),Mesostigmata,Pachylaelapidae,660,AEW11,6,25,3.5238095238095237,2.0,2.2790697674418605,4.083333333333333,3.724405554527312,1.9486974708097389,3.005778954468251
99,1,Hypoaspididae (juv),Mesostigmata,Hypoaspididae,671,AEW11,26,25,3.847457627118644,2.0,2.0416666666666665,2.0851063829787235,3.724405554527312,1.9486974708097389,3.005778954468251
103,1,Micanurida forsslundi,Collembola,Neanuridae,694,AEW11,5,16,3.5882352941176467,2.0,1.462686567164179,4.260869565217392,2.889861500155617,1.4648732422156505,21.82870736348998
105,1,Lithobius sp2 {l},Chilopoda,Lithobiidae,706,AEW11,57,28,3.9029850746268657,8.0,2.9696969696969697,0.5130890052356021,3.927347746242586,1.536223494701094,0.6443229577071801
106,1,Scutigerella immaculata {s},Symphyla,Scutigerellidae,717,AEW11,8,26,2.5,1.0,2.7222222222222223,12.25,2.5,2.7222222222222223,12.25
107,1,Trachytes aegrota (juv) {s},Mesostigmata,Trachytidae,737,AEW11,5,25,3.5882352941176467,2.0,2.0,4.260869565217392,3.724405554527312,1.9486974708097389,3.005778954468251
108,1,Trachytes pauperior (ad) {s},Mesostigmata,Trachytidae,738,AEW11,5,25,3.5882352941176467,2.0,1.8148148148148149,4.260869565217392,3.724405554527312,1.9486974708097389,3.005778954468251
109,1,Campodea sp {l},Diplura,Campodeidae,749,AEW11,42,15,3.8894230769230766,5.0,2.0,0.6163522012578616,3.8894230769230766,2.0,0.6163522012578616
111,1,Linyphiidae cf Erigoniinae (juv) {m},Araneae,Linyphiidae,759,AEW11,26,27,3.893939393939394,9.0,2.9696969696969697,0.4049586776859504,3.969544032812659,2.201693072602891,0.5177524429395918
112,1,Aegopinella nitens,Gastropoda,Oxychilidae,800,AEW11,1,0,2.0,1.0,0.0,98.0,2.0,0.0,98.0
113,1,Larve spec,Coleoptera,Larve spec,857,AEW11,2,6,2.0,1.0,0.7777777777777778,49.0,3.682429595230732,10.580895876916246,6.064278297720334
114,1,Staphylinidae spec,Coleoptera,Stapylinidae,858,AEW11,32,12,3.9392265193370166,3.0,1.1951219512195121,0.6049382716049383,3.682429595230732,10.580895876916246,6.064278297720334
115,1,Carabidae spec,Coleoptera,Carabidae,875,AEW11,28,2,3.98125,3.0,98.0,0.5355191256830601,3.682429595230732,10.580895876916246,6.064278297720334
116,1,Abax spec,Coleoptera,Carabidae,881,AEW11,16,1,3.977777777777778,3.0,0.0,0.46445497630331756,3.682429595230732,10.580895876916246,6.064278297720334
117,1,Trichoniscus spec,Isopoda,Trichoniscidae,911,AEW11,4,16,2.8333333333333335,2.0,2.0,9.8,2.8333333333333335,2.0,9.8
118,1,Glomeris spec,Diplopoda,Glomeridae,920,AEW11,1,5,2.0,1.0,1.0888888888888888,98.0,2.555555555555556,1.4189974457215835,39.199999999999996
119,1,Asthenargus paganus,Araneae,Linyphiidae,930,AEW11,28,23,3.9741935483870967,7.0,2.6486486486486487,0.49246231155778897,3.969544032812659,2.201693072602891,0.5177524429395918
120,1,Ceratinella brevis,Araneae,Linyphiidae,931,AEW11,31,15,3.9829545454545454,5.0,2.0416666666666665,0.5764705882352941,3.969544032812659,2.201693072602891,0.5177524429395918
1,1,Folsomia quadrioculata,Collembola,Isotomidae,14,AEW17,1,18,2.0,1.0,1.2727272727272727,126.0,2.899194677871148,1.293536294008616,35.631106719367594
2,1,Isotomiella minor,Collembola,Isotomidae,22,AEW17,4,15,3.2857142857142856,2.0,1.2352941176470589,12.6,2.899194677871148,1.293536294008616,35.631106719367594
3,3,Lepidocyrtus cyaneus;Lepidocyrtus lanuginosus;Lepidocyrtus juv.,Collembola,Entomobryidae,24;25;689,AEW17,1,20,2.0,1.0,1.3695652173913044,126.0,2.899194677871148,1.293536294008616,35.631106719367594
5,1,Megalothorax minimus,Collembola,Neelidae,27,AEW17,5,23,3.125,2.0,1.4157303370786516,11.454545454545455,2.899194677871148,1.293536294008616,35.631106719367594
6,1,Parisotoma notabilis,Collembola,Isotomidae,40,AEW17,4,14,3.2857142857142856,2.0,1.2115384615384615,12.6,2.899194677871148,1.293536294008616,35.631106719367594
7,2,Protaphorura armata;Protaphorura sp.,Collembola,Onychiuridae,42;361,AEW17,4,7,2.8333333333333335,2.0,1.2115384615384615,12.6,2.899194677871148,1.293536294008616,35.631106719367594
8,1,Sminthurinus aureus,Collembola,Katiannidae,48,AEW17,4,17,2.0,1.0,1.26,31.5,2.899194677871148,1.293536294008616,35.631106719367594
9,1,Stenaphorura denisi,Collembola,Tullbergiidae,51,AEW17,5,17,3.5882352941176467,2.0,1.26,5.478260869565218,2.899194677871148,1.293536294008616,35.631106719367594
10,1,Lithobius piceus,Chilopoda,Lithobiidae,61,AEW17,61,10,3.8347338935574227,3.0,0.9064748201438849,0.7159090909090909,3.855867220850889,1.3671481313891132,0.7487075674349748
11,1,Lithobius aulacopus,Chilopoda,Lithobiidae,63,AEW17,58,15,3.8308157099697886,3.0,0.9545454545454546,0.6961325966850829,3.855867220850889,1.3671481313891132,0.7487075674349748
12,1,Lithobius mutabilis,Chilopoda,Lithobiidae,65,AEW17,60,18,3.833333333333333,3.0,1.1150442477876106,0.7078651685393258,3.855867220850889,1.3671481313891132,0.7487075674349748
13,1,Lithobius cf. mutabilis juv,Chilopoda,Lithobiidae,66,AEW17,66,28,3.864265927977839,3.0,1.4318181818181819,0.72,3.855867220850889,1.3671481313891132,0.7487075674349748
14,1,Lithobius sp. juv {m},Chilopoda,Lithobiidae,69,AEW17,69,38,3.875,5.0,2.0,0.6331658291457286,3.855867220850889,1.3671481313891132,0.7487075674349748
15,1,Lithobius sp1 {s},Chilopoda,Lithobiidae,70,AEW17,42,27,3.9047619047619047,7.0,1.826086956521739,0.37168141592920356,3.855867220850889,1.3671481313891132,0.7487075674349748
16,1,Lithobius sp3 {xs},Chilopoda,Lithobiidae,72,AEW17,25,14,3.888888888888889,3.0,1.4823529411764707,2.135593220338983,3.855867220850889,1.3671481313891132,0.7487075674349748
17,1,Lithobius sp4,Chilopoda,Lithobiidae,73,AEW17,61,21,3.8436578171091442,3.0,1.1559633027522935,0.711864406779661,3.855867220850889,1.3671481313891132,0.7487075674349748
18,1,Geophilus ribauti,Chilopoda,Geophilidae,74,AEW17,59,18,3.8328267477203646,3.0,1.1150442477876106,0.7039106145251397,3.855867220850889,1.3671481313891132,0.7487075674349748
19,1,Strigamia acuminata,Chilopoda,Dignathodontidae,79,AEW17,66,10,3.8233695652173916,3.0,0.9064748201438849,0.7368421052631579,3.855867220850889,1.3671481313891132,0.7487075674349748
20,1,Nargus anisotomoides,Coleoptera,Catopidae,101,AEW17,3,35,2.75,2.0,2.032258064516129,18.0,3.035999494638662,9.814453013477989,27.76224322858161
21,2,Athous haemorrhoidalis (juv);Elateridae sp1 (juv) {l},Coleoptera,Elateridae,111;724,AEW17,1,19,2.0,1.0,1.2233009708737863,126.0,3.035999494638662,9.814453013477989,27.76224322858161
22,1,Athous sp. (juv),Coleoptera,Elateridae,117,AEW17,1,36,2.0,1.0,2.0655737704918034,126.0,3.035999494638662,9.814453013477989,27.76224322858161
23,1,Aleocharinae sp1 (juv),Coleoptera,Stapylinidae,130,AEW17,2,42,3.0,2.0,2.3333333333333335,15.75,3.035999494638662,9.814453013477989,27.76224322858161
24,1,Gyrohypnus sp. (juv),Coleoptera,Stapylinidae,141,AEW17,44,31,3.879668049792531,4.0,1.8,0.5887850467289719,3.035999494638662,9.814453013477989,27.76224322858161
25,1,Amaurobius sp (juv),Araneae,Amaurobiidae,164,AEW17,46,19,3.840989399293286,3.0,1.2352941176470589,0.6461538461538462,3.892273510349934,1.8064700641923868,0.5301344318447756
26,1,Diplocephalus picinus (ad),Araneae,Linyphiidae,172,AEW17,33,31,3.9153439153439153,5.0,1.826086956521739,0.5407725321888412,3.892273510349934,1.8064700641923868,0.5301344318447756
27,1,Harpactea lepida (juv),Araneae,Dysderidae,176,AEW17,35,28,3.8653846153846154,4.0,1.575,0.5675675675675675,3.892273510349934,1.8064700641923868,0.5301344318447756
28,1,Linyphiidae (juv),Araneae,Linyphiidae,178,AEW17,27,39,3.9305555555555554,6.0,2.25,0.4684014869888476,3.892273510349934,1.8064700641923868,0.5301344318447756
29,1,Microneta viaria (ad),Araneae,Linyphiidae,180,AEW17,35,30,3.9054726368159205,4.0,1.8,0.5650224215246636,3.892273510349934,1.8064700641923868,0.5301344318447756
30,1,Neobisium sp,Pseudoscorpiones,Neobisidae,182,AEW17,36,33,3.916256157635468,5.0,1.8529411764705883,0.5454545454545454,3.916256157635468,1.8529411764705883,0.5454545454545454
31,1,Robertus lividus (ad),Araneae,Theridiidae,186,AEW17,42,21,3.8461538461538463,4.0,1.26,0.6146341463414634,3.892273510349934,1.8064700641923868,0.5301344318447756
32,1,Robertus sp (juv) {m},Araneae,Theridiidae,187,AEW17,27,42,3.915492957746479,6.0,2.3773584905660377,0.42,3.892273510349934,1.8064700641923868,0.5301344318447756
33,1,Saloca diceros (ad),Araneae,Linyphiidae,188,AEW17,26,35,3.9172413793103447,6.0,2.1,0.4666666666666667,3.892273510349934,1.8064700641923868,0.5301344318447756
34,1,Tapinocyba pallens (ad),Araneae,Linyphiidae,190,AEW17,27,35,3.9423076923076925,6.0,2.1,0.4684014869888476,3.892273510349934,1.8064700641923868,0.5301344318447756
35,1,Pergamasinae (juv) {xs},Mesostigmata,Pergamasinae,234,AEW17,12,21,3.7142857142857144,2.0,1.3263157894736841,4.064516129032258,3.722766687655918,1.6065565008294245,3.9921358709008596
36,1,Rhodacarellus kreuzi (ad),Mesostigmata,Rhodacaridae,241,AEW17,14,20,3.7547169811320753,2.0,1.3404255319148937,3.6,3.722766687655918,1.6065565008294245,3.9921358709008596
37,1,Trachytes aegrota (ad),Mesostigmata,Trachytidae,242,AEW17,5,29,3.5882352941176467,2.0,1.75,5.478260869565218,3.722766687655918,1.6065565008294245,3.9921358709008596
38,1,Uropoda cassidea (ad),Mesostigmata,Uropodidae,248,AEW17,5,19,3.5882352941176467,2.0,1.575,5.478260869565218,3.722766687655918,1.6065565008294245,3.9921358709008596
39,1,Uropoda cassidea (juv),Mesostigmata,Uropodidae,249,AEW17,5,14,3.5882352941176467,2.0,1.4482758620689655,5.478260869565218,3.722766687655918,1.6065565008294245,3.9921358709008596
40,1,Veigaia nemorensis (ad),Mesostigmata,Veigaiaidae,263,AEW17,27,32,3.8632478632478633,2.0,1.8805970149253732,2.625,3.722766687655918,1.6065565008294245,3.9921358709008596
41,1,Veigaia nemorensis (juv),Mesostigmata,Veigaiaidae,264,AEW17,18,26,3.7794117647058822,3.0,1.4823529411764707,3.0,3.722766687655918,1.6065565008294245,3.9921358709008596
42,2,Aporrectodea rosea (ad);Aporectodea longa (juv),Lumbricidae,Lumbricidae,274;574,AEW17,3,1,3.25,3.0,126.0,15.75,3.125,63.0,14.875
43,1,Aporrectodea rosea (juv),Lumbricidae,Lumbricidae,275,AEW17,3,2,3.25,3.0,63.0,15.75,3.125,63.0,14.875
44,1,Lumbricus terrestris (ad),Lumbricidae,Lumbricidae,284,AEW17,4,0,3.0,3.0,0.0,14.0,3.125,63.0,14.875
45,1,Lumbricus terrestris (juv) {xl},Lumbricidae,Lumbricidae,285,AEW17,4,2,3.0,3.0,63.0,14.0,3.125,63.0,14.875
46,1,Achipteria coleoptrata,Oribatida,Achipteriidae,295,AEW17,1,11,2.0,1.0,1.4482758620689655,126.0,3.0243589743589743,1.371469559565058,20.996503496503497
47,1,Atropacarus striculus,Oribatida,Phthiracaridae,298,AEW17,3,8,2.75,2.0,1.3846153846153846,18.0,3.0243589743589743,1.371469559565058,20.996503496503497
48,2,Chamobates voigtsi;Pantelozetes paolii,Oribatida,Chamobatidae;Thyrisomidae,308;344,AEW17,2,5,3.0,2.0,1.3125,15.75,3.0243589743589743,1.371469559565058,20.996503496503497
49,2,Dissorhina ornata;Oppiella falcata,Oribatida,Oppiidae,312;337,AEW17,7,5,3.5,2.0,1.3125,6.0,3.0243589743589743,1.371469559565058,20.996503496503497
50,1,Hypochthonius rufulus,Oribatida,Hypochthoniidae,322,AEW17,7,8,3.5,2.0,1.3846153846153846,6.0,3.0243589743589743,1.371469559565058,20.996503496503497
51,1,Oribatida juv.,Oribatida,,323,AEW17,9,7,3.4,2.0,1.0327868852459017,6.0,3.0243589743589743,1.371469559565058,20.996503496503497
53,2,Oppiella nova;Suctobelbella spp.,Oribatida,Oppiidae;Suctobelbidae,338;625,AEW17,8,5,3.458333333333333,2.0,1.3125,5.7272727272727275,3.0243589743589743,1.371469559565058,20.996503496503497
54,1,Oppiella subpectinata,Oribatida,Oppiidae,339,AEW17,8,6,3.458333333333333,2.0,1.3404255319148937,5.7272727272727275,3.0243589743589743,1.371469559565058,20.996503496503497
56,3,Phthiracarus compressus;Phthiracarus ferrugineus;Phthiracarus stramineus,Oribatida,Phthiracaridae,348;619;621,AEW17,3,15,2.75,2.0,1.5555555555555556,18.0,3.0243589743589743,1.371469559565058,20.996503496503497
57,1,Phthiracarus longulus,Oribatida,Phthiracaridae,351,AEW17,3,14,2.75,2.0,1.5,18.0,3.0243589743589743,1.371469559565058,20.996503496503497
59,2,Allaiulus nitidus {xl};Julidae spec,Diplopoda,Julidae,383;486,AEW17,4,17,2.8333333333333335,2.0,1.2,12.6,2.625,1.415625,40.95
60,1,Chordeuma silvestre,Diplopoda,Chordeumatidae,384,AEW17,4,19,2.8333333333333335,2.0,1.4,12.6,2.625,1.415625,40.95
61,1,plants,Basal,Plants,401,AEW17,0,9,1.0,0.0,0.8571428571428571,0.0,2.1440737121317883,0.8805418044892153,30.52633136094674
62,1,roots,Basal,Roots,402,AEW17,0,11,1.0,0.0,0.6596858638743456,0.0,2.1440737121317883,0.8805418044892153,30.52633136094674
63,1,root exudates,Basal,Roots,403,AEW17,0,6,1.0,0.0,0.6057692307692307,0.0,2.1440737121317883,0.8805418044892153,30.52633136094674
64,1,mykorrhiza,Basal,Fungi,404,AEW17,2,30,2.0,1.0,0.7974683544303798,63.0,2.1440737121317883,0.8805418044892153,30.52633136094674
65,1,saphrophytes,Basal,Fungi,405,AEW17,1,35,2.0,1.0,0.7730061349693251,126.0,2.1440737121317883,0.8805418044892153,30.52633136094674
66,1,bacterivor nematodes,Basal,Nematoda,406,AEW17,1,25,3.0,2.0,1.0769230769230769,25.2,2.1440737121317883,0.8805418044892153,30.52633136094674
67,1,fungivor nematodes,Basal,Nematoda,407,AEW17,2,25,3.0,2.0,1.0769230769230769,15.75,2.1440737121317883,0.8805418044892153,30.52633136094674
68,1,root feeding nematodes,Basal,Nematoda,408,AEW17,2,25,2.0,1.0,1.0769230769230769,63.0,2.1440737121317883,0.8805418044892153,30.52633136094674
69,1,predatious nematodes,Basal,Nematoda,409,AEW17,6,25,3.6315789473684212,2.0,1.0862068965517242,6.0,2.1440737121317883,0.8805418044892153,30.52633136094674
70,1,omniv. Nematodes,Basal,Nematoda,410,AEW17,14,25,3.2413793103448274,1.0,1.0862068965517242,9.692307692307692,2.1440737121317883,0.8805418044892153,30.52633136094674
71,1,bacteria,Basal,Bacteria,411,AEW17,2,17,2.0,1.0,0.7636363636363637,63.0,2.1440737121317883,0.8805418044892153,30.52633136094674
72,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414,AEW17,1,11,3.0,2.0,0.7241379310344828,25.2,2.1440737121317883,0.8805418044892153,30.52633136094674
75,1,algae,Basal,Algae,415,AEW17,0,7,1.0,0.0,0.863013698630137,0.0,2.1440737121317883,0.8805418044892153,30.52633136094674
76,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416,AEW17,7,6,2.9,2.0,0.9692307692307692,14.0,2.9,0.9692307692307692,14.0
77,1,dead organic matter detritus,Basal detritus,detritus,417,AEW17,0,17,1.0,0.0,0.6666666666666666,0.0,1.0,0.8034825870646767,0.0
78,1,Lysigamasus jugincola (ad),Mesostigmata,Pergamasinae,428,AEW17,21,26,3.8095238095238093,2.0,1.575,3.0,3.722766687655918,1.6065565008294245,3.9921358709008596
