SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv_true,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,max_chain_len,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,diameter,mean_path_len,std_path_len,loop,Modularity
286,1,69.0,313.0,4.536231884057971,0.06670929241261722,0.16176470588235295,0.07246376811594203,0.2631578947368421,0.6140350877192983,0.2631578947368421,5.491228070175438,7.799090622395719,1.3768115942028984,5.0,2.2826427242690768,4.666666666666666,0.48913772662908794,0.24561403508771928,0.39325586142028834,5.0,2.0322966507177034,0.9898454427412966,0.08695652173913043,0.0
287,1,62.0,198.0,3.193548387096774,0.0523532522474881,0.16393442622950818,0.04838709677419355,0.2549019607843137,0.5882352941176471,0.29411764705882354,3.8823529411764706,6.507371385816333,1.2903225806451613,4.0,2.255969089270851,4.565217391304348,0.4941646576498055,0.2549019607843137,0.47652600879360635,4.0,1.9065606361829026,0.8428375875607189,0.06451612903225806,0.0
288,1,68.0,301.0,4.426470588235294,0.0660667251975417,0.16417910447761194,0.058823529411764705,0.26785714285714285,0.625,0.23214285714285715,5.375,8.467182637582694,1.2647058823529411,4.0,2.204761749582162,4.090909090909091,0.538941761008973,0.2857142857142857,0.4073713195864688,4.0,1.7372986369268897,0.6478704483933231,0.029411764705882353,0.0
289,1,68.0,221.0,3.25,0.048507462686567165,0.16417910447761194,0.058823529411764705,0.26785714285714285,0.625,0.26785714285714285,3.9464285714285716,4.859553450705089,1.3970588235294117,6.0,2.366918188729474,5.586206896551724,0.42370757699478234,0.21428571428571427,0.5687234096862719,6.0,2.334355828220859,1.2993620255721674,0.08823529411764706,0.0
29,1,69.0,317.0,4.594202898550725,0.06756180733162831,0.16176470588235295,0.07246376811594203,0.2631578947368421,0.631578947368421,0.24561403508771928,5.56140350877193,7.457061715150203,1.318840579710145,4.0,2.263230264757907,4.527777777777778,0.4998545370017463,0.2807017543859649,0.4486432563500073,4.0,1.8262370540851554,0.7269989090684406,0.057971014492753624,0.0
290,1,65.0,181.0,2.7846153846153845,0.04350961538461538,0.15625,0.2153846153846154,0.2037037037037037,0.6111111111111112,0.3148148148148148,3.3518518518518516,2.614599124418808,1.3692307692307693,6.0,2.3274418778968218,5.125,0.45413500056523354,0.2037037037037037,0.5121681807678085,6.0,1.8425196850393701,0.9954517370499135,0.046153846153846156,0.0
291,1,68.0,275.0,4.044117647058823,0.06035996488147498,0.16417910447761194,0.1323529411764706,0.23214285714285715,0.625,0.21428571428571427,4.910714285714286,6.873603754321932,1.2647058823529411,4.0,2.2532515073588057,5.0,0.45065030147176116,0.26785714285714285,0.3178084146655058,4.0,1.732495511669659,0.8472785795927177,0.0,0.0
292,1,68.0,263.0,3.8676470588235294,0.0577260755048288,0.16417910447761194,0.029411764705882353,0.26785714285714285,0.6071428571428571,0.25,4.696428571428571,5.298094487153395,1.411764705882353,5.0,2.284846412643087,4.671875,0.48906411508079456,0.26785714285714285,0.5387266826525442,5.0,2.024602026049204,1.0090760342196563,0.07352941176470588,0.0
293,1,66.0,220.0,3.3333333333333335,0.05128205128205128,0.16923076923076924,0.15151515151515152,0.2222222222222222,0.5925925925925926,0.3148148148148148,4.074074074074074,3.495829600850575,1.3484848484848484,4.0,2.356962430675228,4.972222222222222,0.4740259637112191,0.25925925925925924,0.4736532355694369,4.0,2.1450151057401814,0.9886485448876847,0.12121212121212122,0.0
294,1,67.0,275.0,4.104477611940299,0.06218905472636816,0.16666666666666666,0.07462686567164178,0.2,0.6363636363636364,0.2545454545454545,5.0,6.327482677735044,1.3432835820895523,5.0,2.280511459561612,5.0,0.45610229191232243,0.23636363636363636,0.4414729523415044,5.0,1.9447513812154695,0.9377513901758767,0.07462686567164178,0.0
295,1,68.0,277.0,4.073529411764706,0.06079894644424934,0.16417910447761194,0.11764705882352941,0.17857142857142858,0.6071428571428571,0.23214285714285715,4.946428571428571,6.058561614044115,1.3970588235294117,5.0,2.3023573044690635,4.90625,0.4692702786178983,0.2857142857142857,0.39668363323392186,5.0,2.011111111111111,1.0034094251223447,0.04411764705882353,0.0
296,1,69.0,307.0,4.449275362318841,0.0654305200341006,0.16176470588235295,0.028985507246376812,0.24561403508771928,0.6140350877192983,0.2631578947368421,5.385964912280702,8.260824902524895,1.2608695652173914,4.0,2.243670154646456,4.030769230769231,0.5566357253893879,0.24561403508771928,0.4787985943912955,4.0,1.7943595769682725,0.6885730564593002,0.11594202898550725,0.0
297,1,68.0,233.0,3.426470588235294,0.051141352063213345,0.16417910447761194,0.1323529411764706,0.19642857142857142,0.6428571428571429,0.26785714285714285,4.160714285714286,6.199052085056777,1.338235294117647,5.0,2.3478525985815377,5.6,0.41925939260384604,0.23214285714285715,0.4456220990665167,5.0,2.3079365079365077,1.2432714406498846,0.07352941176470588,0.0
298,1,69.0,243.0,3.5217391304347827,0.05179028132992328,0.16176470588235295,0.043478260869565216,0.2631578947368421,0.6140350877192983,0.2807017543859649,4.2631578947368425,5.598234146935067,1.318840579710145,4.0,2.290806555820529,4.5,0.5090681235156731,0.2631578947368421,0.3992944515127699,4.0,1.9596662030598053,0.8310063033263668,0.028985507246376812,0.0
299,1,67.0,226.0,3.373134328358209,0.05110809588421529,0.16666666666666666,0.05970149253731343,0.2727272727272727,0.6,0.2909090909090909,4.109090909090909,5.905655567061769,1.328358208955224,4.0,2.2824609771374025,5.0,0.4564921954274805,0.21818181818181817,0.46597985756839766,4.0,1.9468599033816425,0.8512290704277433,0.0,0.0
3,1,67.0,198.0,2.955223880597015,0.04477611940298507,0.16666666666666666,0.14925373134328357,0.23636363636363636,0.6181818181818182,0.3090909090909091,3.6,4.482889279950632,1.3582089552238805,5.0,2.2924122168119574,5.416666666666666,0.423214563103746,0.2,0.3419919836468271,5.0,2.271304347826087,1.1817990491521315,0.029850746268656716,0.0
30,1,69.0,244.0,3.536231884057971,0.05200341005967604,0.16176470588235295,0.057971014492753624,0.22807017543859648,0.6140350877192983,0.2631578947368421,4.280701754385965,5.900225134823585,1.289855072463768,5.0,2.2829361445082546,5.666666666666666,0.40287108432498614,0.2631578947368421,0.4019101964263133,5.0,2.1691176470588234,1.145877846525506,0.0,0.0
300,1,68.0,232.0,3.411764705882353,0.050921861281826165,0.16417910447761194,0.07352941176470588,0.26785714285714285,0.625,0.26785714285714285,4.142857142857143,5.750663428694978,1.3970588235294117,5.0,2.298548713110815,5.076923076923077,0.4527444434915242,0.25,0.4747263262883,5.0,1.978369384359401,0.9939138141682377,0.029411764705882353,0.0
301,1,69.0,265.0,3.8405797101449277,0.05647911338448423,0.16176470588235295,0.08695652173913043,0.22807017543859648,0.6140350877192983,0.2807017543859649,4.649122807017544,5.416546171784903,1.3768115942028984,5.0,2.3064283521224573,4.771428571428571,0.4833831875705749,0.22807017543859648,0.4388978104471798,5.0,1.849025974025974,0.8861714635096797,0.0,0.0
302,1,68.0,246.0,3.6176470588235294,0.053994732221246705,0.16417910447761194,0.11764705882352941,0.25,0.625,0.26785714285714285,4.392857142857143,4.704653678408883,1.2205882352941178,4.0,2.205076069189257,4.666666666666666,0.47251630054055516,0.23214285714285715,0.3136436513928472,4.0,1.7884940778341794,0.7773943437167746,0.04411764705882353,0.0
303,1,68.0,211.0,3.1029411764705883,0.046312554872695345,0.16417910447761194,0.07352941176470588,0.25,0.6071428571428571,0.2857142857142857,3.767857142857143,3.9172860337394138,1.2941176470588236,4.0,2.295635735455613,4.71830985915493,0.48653772303686127,0.26785714285714285,0.41182646446125937,4.0,1.8976109215017065,0.8058086720062754,0.07352941176470588,0.0
304,1,69.0,232.0,3.36231884057971,0.0494458653026428,0.16176470588235295,0.043478260869565216,0.24561403508771928,0.6140350877192983,0.2631578947368421,4.0701754385964914,5.133432606532841,1.289855072463768,5.0,2.1492008994099328,4.575757575757576,0.4696929117915747,0.19298245614035087,0.5297779056816224,5.0,1.7567049808429118,0.79357004822125,0.07246376811594203,0.0
